summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_location,violation_precinct,issuer_precinct,issuer_code,issuer_command,issuer_squad,violation_time,violation_county,violation_in_front_of_or,house_number,street_name,date_first_observed,law_section,sub_division,days_parking_in_effect,vehicle_color,vehicle_year,feet_from_curb,violation_post_code,violation_description,intersecting_street,from_hours_in_effect,to_hours_in_effect,unregistered_vehicle,meter_number,violation_legal_code,time_first_observed
4853437174,KZV6445,NY,OMS,2023-07-20T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,1049A,BX,,,SB UNIVERSITY AVE @,0,1180,B,,BK,2023,0,,PHTO SCHOOL ZN SPEED VIOLATION,W BURNSIDE AVE,,,,,T,
2012972378,GLW1662,NY,PAS,2023-07-18T00:00:00.000,21,SUBN,HONDA,S,0,0,0,20240221,67,67,0,556771,KN17,,1156A,Kings,,,E/S of KINGS HIGHWAY,0,408,d1,Y  Y,BK,2016,0,,No Parking Street Cleaning,25' N/O EAST 93 STR,1130A,0100P,,,,00000
9067372080,KYH4786,NY,PAS,2023-07-19T00:00:00.000,71,PICK,TOYOT,T,10690,54102,41585,20240729,108,108,108,359317,T401,L,0608A,Q,F,25-11,49th Ave,0,408,J6,YYYYYYY,GY,2022,0,,71A-Insp Sticker Expired (NYS),,,,,,,
4851624566,KJT1497,NY,PAS,2023-07-13T00:00:00.000,36,PICK,RAM,V,0,0,0,0,,0,0,0,,,0401P,BK,,,WB ATLANTIC AVE @ CL,0,1180,B,,GY,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,ASSON AVE,,,,,T,
9065143452,JEM2568,NY,PAS,2023-07-18T00:00:00.000,38,SUBN,CHEVR,T,14630,35080,35130,20241120,61,61,61,349483,T302,D,0101P,K,F,703,Avenue U,0,408,H1,YYYYYY,BK,2021,0,19,38-Failure to Dsplay Meter Rec,,1000A,0700P,,313502,,
5602487104,JJC2153,NY,PAS,2023-06-20T00:00:00.000,12,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0840A,,,,NB Webster Ave @ E 1,0,1111,C,,WH,2013,0,,MOBILE BUS LANE VIOLATION,69th St,,,,,T,
9065133641,LCJ1802,NY,PAS,2023-07-20T00:00:00.000,46,SUBN,TOYOT,T,5580,10580,10630,20250425,68,68,68,376249,T302,E,0206P,K,F,8015,5th Ave,0,408,F1,YYYYYYY,GY,2016,0,21,46A-Double Parking (Non-COM),,,,,,,
9069540873,KWG6453,NY,PAS,2023-07-24T00:00:00.000,16,4DSD,TOYOT,T,5790,0,0,20240426,114,114,114,355249,T401,L,0742A,Q,I,W,12th St,0,408,K2,YYYYYYY,BK,2022,0,,16A-No Std (Com Veh) Non-COM,75ft S/of 33rd Rd,0600A,1100P,,,,
9056977908,KNW1700,NY,PAS,2023-06-29T00:00:00.000,70,4DSD,HYUND,T,48640,50993,18950,20230524,122,122,122,351310,T303,A,0921A,R,F,180,Spratt Ave,0,408,J3,YYYYYYY,BK,2016,0,,70A-Reg. Sticker Expired (NYS),,,,,,,
4852552850,HGZ3862,NY,PAS,2023-07-18T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0632A,QN,,,NB FARMERS BLVD @ BE,0,1180,B,,BK,2016,0,,PHTO SCHOOL ZN SPEED VIOLATION,NNETT CT,,,,,T,
9062527851,MFF6336,PA,PAS,2023-07-18T00:00:00.000,21,4DSD,CHEVR,T,21820,29020,27540,20238888,52,52,52,362271,T201,A,0903A,BX,O,2707,Creston Ave,0,408,D1,Y,RED,0,0,24,21-No Parking (street clean),,0830A,1000A,,,,
9065143774,KZZ1807,NY,PAS,2023-07-19T00:00:00.000,38,4DSD,INFIN,T,67030,59030,26230,20250104,67,67,67,349483,T302,D,1215P,K,F,1439,Nostrand Ave,0,408,H1,YYYYY,BK,2013,0,16,38-Failure to Dsplay Meter Rec,,1200A,0400P,,310576,,
4853962426,LBM8982,NY,PAS,2023-07-23T00:00:00.000,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0358P,QN,,,WB 116TH AVE @ 141ST,0,1180,B,,GY,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,ST,,,,,T,
9060229186,H79RNB,NJ,PAS,2023-06-30T00:00:00.000,38,SUBN,JEEP,T,10810,34010,23790,88888888,6,6,6,373277,T102,T,0507P,NY,O,11,8th Ave,0,408,H1,YYYYY,BLACK,0,0,57,38-Failure to Dsplay Meter Rec,,0830A,0700P,,102804,,
4848583240,MBJ1098,PA,PAS,2023-06-28T00:00:00.000,36,SDN,TOYOT,V,0,0,0,0,,0,0,0,,,0428A,QN,,,SB CROSS BAY BLVD @,0,1180,B,,,2015,0,,PHTO SCHOOL ZN SPEED VIOLATION,107TH AVE,,,,,T,
4852738579,IMLAT3,NY,SPO,2023-07-16T00:00:00.000,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0654P,MN,,,NB RIVERSIDE DR @ W,0,1180,B,,WH,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,148TH ST,,,,,T,
4853340634,KVD3177,NY,PAS,2023-07-23T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0910A,ST,,,WB NARROWS RD N @ TA,0,1180,B,,GY,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,RGEE ST,,,,,T,
4853479703,LAK6867,NY,PAS,2023-07-21T00:00:00.000,36,4DSD,TOYOT,V,10350,40404,40404,0,,0,0,0,,,0158P,BK,,,SB 4TH AVE @ 93RD ST,0,1180,B,,GY,2016,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,,T,
5128610123,KRL1531,NY,PAS,2023-07-05T00:00:00.000,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1213P,BK,,,MCDONALD AVE (N/B) @,0,1111,D,,BK,2021,0,,FAILURE TO STOP AT RED LIGHT,VANDERBILT ST,,,,,T,
5128576450,KWW5990,NY,PAS,2023-06-30T00:00:00.000,7,4DSD,VOLVO,V,0,0,0,0,,0,0,0,,,1053P,BK,,,KINGS HWY (S/B) @ RE,0,1111,D,,GY,2008,0,,FAILURE TO STOP AT RED LIGHT,MSEN AVE,,,,,T,
4852189304,JPR5686,NY,PAS,2023-07-13T00:00:00.000,36,SUBN,ROVER,V,0,0,0,0,,0,0,0,,,0240A,BK,,,EB ATLANTIC AVE @ HI,0,1180,B,,GR,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,NSDALE ST,,,,,T,
4852282432,LAS2927,NY,PAS,2023-07-15T00:00:00.000,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0426P,QN,,,WB ROCKAWAY BLVD @ L,0,1180,B,,GY,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,INCOLN ST,,,,,T,
9064785284,MFD1741,PA,PAS,2023-07-03T00:00:00.000,16,SUBN,GMC,T,24750,44890,15350,20238888,1,1,1,364011,T105,H,0105P,NY,F,52,Leonard St,0,408,K2,YYYYY,WHITE,0,0,56,16A-No Std (Com Veh) Non-COM,,0700A,0700P,,,,
4852155082,JPD6288,NY,PAS,2023-07-16T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,0810P,QN,,,WB NORTHERN BLVD @ 2,0,1180,B,,GY,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,48TH ST,,,,,T,
9065106510,LBS4208,NY,PAS,2023-07-15T00:00:00.000,71,SUBN,DODGE,T,53350,0,0,20250402,49,49,49,367855,T201,P,1247P,BX,I,E,Narragansett Ave,0,408,J6,YYYYYYY,WH,2013,0,9,71-Insp. Sticker Missing (NYS,5ft S/of Pelham Pkwy,,,,,,
4853532985,KDS7270,NY,PAS,2023-07-22T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0710P,BK,,,NB FLATBUSH AVE @ E,0,1180,B,,BK,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,48TH ST,,,,,T,
9063350685,HNY1960,NY,PAS,2023-06-30T00:00:00.000,70,VAN,CHEVR,T,0,40404,40404,20230301,28,28,28,362192,T103,S,0217P,NY,F,2142,Frederick Douglass B,0,408,J3,YYYYYYY,WH,2008,0,41,70A-Reg. Sticker Expired (NYS),,,,,,,
9063749843,JFL3739,NC,PAS,2023-07-24T00:00:00.000,21,4DSD,CHRYS,T,17090,16000,10110,88888888,9,9,9,376177,T102,B,0908A,NY,F,221,E 5th St,0,408,D1,Y,WHITE,0,0,6,21-No Parking (street clean),,0900A,1030A,,,,
4031036048,KTW9171,NY,PAS,2023-07-03T00:00:00.000,5,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0852P,MN,,,SB 5TH AVE @ W 57TH,0,1111,C,,WH,2022,0,,BUS LANE VIOLATION,ST,,,,,T,
9066255973,JKK8752,NY,PAS,2023-07-18T00:00:00.000,70,SUBN,VOLKS,T,44650,70159,34850,20230714,120,120,120,351310,T303,A,0846A,R,F,170,Ravenhurst Ave,0,408,J3,YYYYYYY,GY,2016,0,,70A-Reg. Sticker Expired (NYS),,,,,,,
4849384249,JDY9981,NY,PAS,2023-07-02T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0327P,BK,,,NB KNAPP ST @ ALLEN,0,1180,B,,RD,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,AVE,,,,,T,
9058469475,GEK6785,NY,PAS,2023-07-05T00:00:00.000,74,4DSD,ACURA,T,24730,0,0,20250517,88,88,88,347470,T301,O,0625P,K,I,W,Carlton Ave,0,408,J2,YYYYYYY,BL,2013,0,6,74A-Improperly Displayed Plate,15ft S/of Greene Ave,,,,,,
4854072271,KRU8875,NY,PAS,2023-07-26T00:00:00.000,36,SUBN,MAZDA,V,0,0,0,0,,0,0,0,,,0909P,BK,,,EB STANLEY AVE @ HIN,0,1180,B,,WH,2016,0,,PHTO SCHOOL ZN SPEED VIOLATION,SDALE ST,,,,,T,
9066791822,KXT9796,NY,PAS,2023-07-19T00:00:00.000,37,SUBN,JEEP,T,14080,35380,35430,20240629,70,70,70,376112,T302,P,0214P,K,F,1322,Avenue J,0,408,H1,YYYYY,GY,2022,0,14,37-Expired Parking Meter,,0800A,0700P,,317285,,1203P
9068185330,KWE1284,NY,PAS,2023-07-24T00:00:00.000,21,4DSD,FORD,T,35910,0,0,20240518,24,24,24,375295,T103,F,0847A,NY,I,W,W 107th St,0,408,D1,Y  Y,BK,2008,0,53,21-No Parking (street clean),40ft S/of Columbus A,0830A,1000A,,,,
4848399592,JSE6304,NY,PAS,2023-06-24T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0919P,QN,,,EB MERRICK BLVD @ 24,0,1180,B,,BK,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,2ND ST,,,,,T,
4853653480,H53PMX,NJ,PAS,2023-07-21T00:00:00.000,36,UT,SUBAR,V,0,40404,40404,0,,0,0,0,,,1134A,BK,,,SB OCEAN AVE @ AVE S,0,1180,B,,,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,,T,
4849583362,GXA5637,NY,PAS,2023-07-05T00:00:00.000,36,4DSD,CHEVR,V,0,0,0,0,,0,0,0,,,1043P,BX,,,SB BOSTON RD @ FISH,0,1180,B,,BL,2014,0,,PHTO SCHOOL ZN SPEED VIOLATION,AVE,,,,,T,
4851745023,KHJ2333,NC,PAS,2023-07-14T00:00:00.000,36,VN,CHRYS,V,0,0,0,0,,0,0,0,,,0223A,QN,,,NB CROSS BAY BLVD @,0,1180,B,,,2011,0,,PHTO SCHOOL ZN SPEED VIOLATION,SUTTER AVE,,,,,T,
4849388700,KPM7854,NY,PAS,2023-07-02T00:00:00.000,36,CONV,BMW,V,0,0,0,0,,0,0,0,,,0437P,QN,,,SB SPRINGFIELD BLVD,0,1180,B,,GY,1987,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ HOLLIS AVE,,,,,T,
9064145945,HTM7358,NY,PAS,2023-07-05T00:00:00.000,38,SUBN,NISSA,T,10880,16880,16930,20230828,62,62,62,374646,T302,I,0344P,K,F,2347,86th St,0,408,H1,YYYYYY,GY,2008,0,27,38-Failure to Dsplay Meter Rec,,0800A,0700P,,307040,,
9056977477,JKN5980,NY,PAS,2023-06-28T00:00:00.000,71,SUBN,LEXUS,T,25895,52750,38150,20231015,121,121,121,351310,T303,A,0725A,R,F,17,De Ruyter Pl,0,408,J6,YYYYYYY,GY,0,0,,71A-Insp Sticker Expired (NYS),,,,,,,
4851606102,KLD5388,NY,PAS,2023-07-13T00:00:00.000,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0157P,BK,,,WB ATLANTIC AVE @ CL,0,1180,B,,GY,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,ERMONT AVE,,,,,T,
4848176591,LAA2714,NY,PAS,2023-06-24T00:00:00.000,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0831A,QN,,,NB CROSS BAY BLVD @,0,1180,B,,GY,2023,0,,PHTO SCHOOL ZN SPEED VIOLATION,SUTTER AVE,,,,,T,
4851794988,GCV6065,NY,PAS,2023-07-14T00:00:00.000,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1222P,ST,,,WB GOETHALS RD N @ J,0,1180,B,,WH,2012,0,,PHTO SCHOOL ZN SPEED VIOLATION,ULES DR,,,,,T,
4851869708,KHM7525,NY,PAS,2023-07-14T00:00:00.000,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1042P,QN,,,WB ASTORIA BLVD N @,0,1180,B,,WH,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,42ND ST,,,,,T,
5128251032,JFX5300,NY,PAS,2023-06-16T00:00:00.000,7,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0257P,ST,,,ARTHUR KILL RD (W/B),0,1111,D,,RD,2019,0,,FAILURE TO STOP AT RED LIGHT,@ RICHMOND AVE,,,,,T,
1491692959,LCE3975,NY,PAS,2023-07-01T00:00:00.000,20,SUBN,HONDA,K,13235,0,0,20250621,110,110,3,160186,0003,0000,0635P,Q,F,,FMCP,0,408,D,BBBBBBB,GRAY,2008,0,,,LOT F,ALL,ALL,0,-,,
4852851608,MCC2942,PA,PAS,2023-07-19T00:00:00.000,36,SDN,TOYOT,V,0,0,0,0,,0,0,0,,,0133A,QN,,,SB 180TH ST @ 106TH,0,1180,B,,,2007,0,,PHTO SCHOOL ZN SPEED VIOLATION,RD,,,,,T,
4849296993,JMJ3866,NY,PAS,2023-07-03T00:00:00.000,36,SUBN,TOYOT,V,0,40404,40404,0,,0,0,0,,,0520P,BK,,,SB OCEAN AVE @ AVE Z,0,1180,B,,BK,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,,T,
4848637867,KDZ3957,NY,PAS,2023-06-28T00:00:00.000,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0904A,MN,,,NB 1ST AVE @ E 75TH,0,1180,B,,BK,2022,0,,PHTO SCHOOL ZN SPEED VIOLATION,ST,,,,,T,
4852572586,KMT7551,NY,PAS,2023-07-18T00:00:00.000,36,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,1025A,BK,,,SB MARCY AVE @ S 1ST,0,1180,B,,GY,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,ST,,,,,T,
4852417660,KUH7331,NY,PAS,2023-07-17T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0230P,BK,,,EB LINDEN BLVD @ VER,0,1180,B,,BK,2013,0,,PHTO SCHOOL ZN SPEED VIOLATION,MONT ST,,,,,T,
4851720543,GPK1869,NY,PAS,2023-07-13T00:00:00.000,36,4DSD,VOLVO,V,0,0,0,0,,0,0,0,,,0830P,BK,,,SB BEDFORD AVE @ AVE,0,1180,B,,BK,2012,0,,PHTO SCHOOL ZN SPEED VIOLATION,O,,,,,T,
4031068724,LAN7893,NY,PAS,2023-07-06T00:00:00.000,5,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0105P,MN,,,SB ALLEN ST @ DELANC,0,1111,C,,BK,2023,0,,BUS LANE VIOLATION,EY ST,,,,,T,
1488937965,LCC8505,NY,PAS,2023-06-28T00:00:00.000,98,SDN,HONDA,P,23120,37420,27135,20250519,105,105,105,957498,0105,0000,0909A,Q,F,238-11,148 DRIVE,0,408,K6,BBBBBBB,GY,2022,0,,,,ALL,ALL,0,-,,
4852205838,LRV0914,PA,PAS,2023-07-13T00:00:00.000,36,SW,TOYOT,V,0,0,0,0,,0,0,0,,,0809P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4852254801,KEH3359,NY,PAS,2023-07-15T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0,,0,0,0,,,1232P,BK,,,EB ATLANTIC AVE @ CL,0,1180,B,,WH,2020,0,,PHTO SCHOOL ZN SPEED VIOLATION,ASSON AVE,,,,,T,
4853120026,KJG5002,NY,PAS,2023-07-21T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0346P,BX,,,SB HENRY HUDSON PKWY,0,1180,B,,BK,2015,0,,PHTO SCHOOL ZN SPEED VIOLATION,W @ MANHATTAN COLLE,,,,,T,
4851872010,HRD6838,NY,PAS,2023-07-14T00:00:00.000,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,1121P,ST,,,SB MANOR RD @ BRIELL,0,1180,B,,GY,2014,0,,PHTO SCHOOL ZN SPEED VIOLATION,E AVE,,,,,T,
4852845244,LAC1958,NY,PAS,2023-07-18T00:00:00.000,36,SUBN,FORD,V,0,40404,40404,0,,0,0,0,,,1001P,BK,,,WB 9TH ST @ SMITH ST,0,1180,B,,GY,2023,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,,T,
9062785724,KGS9691,NY,PAS,2023-07-05T00:00:00.000,70,CONV,CHRYS,T,67620,23800,57270,20230520,43,43,43,373269,T201,C,0217P,BX,O,304,Taylor Ave,0,408,J3,YYYYYYY,GY,2008,0,41,70A-Reg. Sticker Expired (NYS),,,,,,,
9066882712,KHV7211,NY,PAS,2023-07-24T00:00:00.000,21,SUBN,JEEP,T,8790,16490,16590,20250103,115,115,115,352040,T401,K,0838A,Q,F,79-11,37th Ave,0,408,D1,YYYYYY,BK,2021,0,,21-No Parking (street clean),,0830A,0900A,,,,
9064498570,JGX6550,NY,PAS,2023-07-19T00:00:00.000,20,VAN,GMC,T,34930,10510,10610,20250324,18,18,18,365899,T106,B,0219P,NY,F,124,W 58th St,0,408,D,YYYYYY,WH,2017,0,34,20A-No Parking (Non-COM),,0700A,0700P,,,,
4852736339,HUS5268,NY,PAS,2023-07-16T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,0617P,QN,,,WB 51ST AVE @ 72ND S,0,1180,B,,BK,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,T,,,,,T,
5128646464,KYP6703,NY,PAS,2023-07-07T00:00:00.000,7,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0415A,BK,,,KINGS HWY (E/B) @ NO,0,1111,D,,GY,2004,0,,FAILURE TO STOP AT RED LIGHT,STRAND AVE,,,,,T,
4031097979,LAZ7501,NY,PAS,2023-07-09T00:00:00.000,5,PICK,RIVIA,V,0,0,0,0,,0,0,0,,,0219P,MN,,,EB W 14TH STREET @ 5,0,1111,C,,GY,2022,0,,BUS LANE VIOLATION,TH AVE,,,,,T,
9064955396,KKV4329,NY,PAS,2023-07-05T00:00:00.000,21,4DSD,HONDA,T,22740,0,0,20240905,107,107,107,365838,T402,C,0842A,Q,I,W,141st St,0,408,D1,Y,BK,2015,0,43,21-No Parking (street clean),30ft N/of 79th Ave,0830A,1000A,,,,
9060399298,JLGOOOO,NY,SRF,2023-07-03T00:00:00.000,71,SUBN,HONDA,T,82030,40404,40404,20240502,79,79,79,365832,T301,H,0707A,K,O,34,Stockton St,0,408,J6,YYYYYYY,GR,2019,0,,71A-Insp Sticker Expired (NYS),,,,,,,
4853811000,KPM3198,NY,PAS,2023-07-25T00:00:00.000,36,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0845A,BK,,,SB KINGS HWY @ E 49T,0,1180,B,,BL,2006,0,,PHTO SCHOOL ZN SPEED VIOLATION,H ST,,,,,T,
4852890286,KKU4870,NY,PAS,2023-07-19T00:00:00.000,36,SUBN,VOLKS,V,0,0,0,0,,0,0,0,,,0217P,MN,,,NB FREDERICK DOUGLAS,0,1180,B,,GY,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,S BLVD @ W 152ND ST,,,,,T,
9063627981,HAM3939,NY,PAS,2023-07-20T00:00:00.000,70,SUBN,HONDA,T,5580,8630,8680,20230719,72,72,72,361835,T302,A,1228P,K,F,4110,5th Ave,0,408,J3,YYYYYYY,BR,2013,0,49,70A-Reg. Sticker Expired (NYS),,,,,,,
9064132240,KKG8200,NY,PAS,2023-06-30T00:00:00.000,70,SUBN,TOYOT,T,38200,41030,14080,20230430,69,69,69,357093,T302,L,0726A,K,O,979,E 103rd St,0,408,J3,YYYYYYY,GY,2014,0,,70A-Reg. Sticker Expired (NYS),,,,,,,
4852696846,HND5697,NY,PAS,2023-07-19T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0718P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,WH,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
9060138570,KAF3897,NY,PAS,2023-07-23T00:00:00.000,17,4DSD,SUBAR,T,10410,19070,19090,20241231,23,23,23,365379,T103,H,0146P,NY,F,1249,5th Ave,0,408,C4,YYYYYYY,GY,2023,0,5,17-No Stand (exc auth veh),,,,,,,
2012893168,MFM6829,PA,PAS,2023-07-24T00:00:00.000,21,4DSD,HONDA,S,38080,93130,26230,0,67,67,0,600275,KN17,,1212P,Kings,F,488,EAST 96 STREET,0,408,d1,Y  Y,RD,0,0,,No Parking Street Cleaning,,1130A,0100A,,,,00000
9067551338,HTE8286,NY,PAS,2023-07-14T00:00:00.000,14,SUBN,VOLKS,T,60530,25030,62630,20250731,90,90,90,370844,T301,M,0419P,K,F,978,Metropolitan Ave,0,408,C,YYYYY,BK,2022,0,,14-No Standing,,0400P,0700P,,,,
8885774740,KZL1642,NY,PAS,2023-07-24T00:00:00.000,37,SUBN,HYUND,T,55690,15040,14950,20241219,112,112,112,376228,T402,E,0308P,Q,F,103-19,Metropolitan Ave,20230724,408,H1,YYYYYY,GY,2023,0,22,37-Expired Parking Meter,,0900A,0700P,,463640,,0231P
4852070878,H11RND,NJ,PAS,2023-07-15T00:00:00.000,36,SPOR,AUDI,V,0,0,0,0,,0,0,0,,,0737P,ST,,,WB GOETHALS RD N @ J,0,1180,B,,,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,ULES DR,,,,,T,
5128789731,KPW9734,NY,PAS,2023-07-15T00:00:00.000,7,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0438P,QN,,,ATLANTIC AVE (W/B) @,0,1111,D,,GY,2014,0,,FAILURE TO STOP AT RED LIGHT,WOODHAVEN BLVD,,,,,T,
4849323625,JKW2930,NY,PAS,2023-06-30T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0237P,BX,,,WB BRUCKNER BLVD @ F,0,1180,B,,WH,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,TELEY AVE,,,,,T,
4031080463,HTS1763,NY,PAS,2023-07-07T00:00:00.000,5,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0540P,BK,,,NB ROGERS AVE @ ERAS,0,1111,C,,GY,2020,0,,BUS LANE VIOLATION,MUS ST,,,,,T,
4850595315,KVH3098,NY,PAS,2023-07-10T00:00:00.000,36,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,1207P,QN,,,WB ASTORIA BLVD N @,0,1180,B,,GY,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,42ND ST,,,,,T,
9064491215,KLH6790,NY,PAS,2023-07-01T00:00:00.000,40,4DSD,NISSA,T,33490,13015,28540,20230412,1,1,1,357338,T105,N,0511P,NY,F,251,Water St,0,408,E2,YYYYYYY,WH,2021,0,,40-Fire Hydrant,,,,,,,
4848238596,LAZ9413,NY,PAS,2023-06-25T00:00:00.000,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0609P,QN,,,WB HORACE HARDING EX,0,1180,B,,GY,2023,0,,PHTO SCHOOL ZN SPEED VIOLATION,PWY @ 208TH ST,,,,,T,
9066116250,GZK1921,NY,PAS,2023-07-17T00:00:00.000,21,4DSD,HONDA,T,66130,40404,40404,20230712,94,94,94,374605,T301,U,0955A,K,F,275,N 5th St,0,408,D1,Y  Y,BK,2015,0,17,21-No Parking (street clean),,0900A,1030A,,,,
4853206577,JPU3843,NY,PAS,2023-07-21T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,1012P,QN,,,EB LINDEN BLVD @ EME,0,1180,B,,GY,2018,0,,PHTO SCHOOL ZN SPEED VIOLATION,RALD ST,,,,,T,
5602463150,KWP7362,NY,PAS,2023-06-13T00:00:00.000,12,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0629P,,,,SB Webster Ave @ Bed,0,1111,C,,BL,2018,0,,MOBILE BUS LANE VIOLATION,ford Park Blvd,,,,,T,
9066315283,KYV3615,NY,PAS,2023-07-14T00:00:00.000,20,SUBN,SUBAR,T,24390,29290,24010,20240828,5,5,5,370757,T105,J,0236P,NY,F,286,Lafayette St,0,408,D,YYYYY,GR,2022,0,51,20A-No Parking (Non-COM),,0700A,0600P,,,,
4848467706,LXX6238,PA,PAS,2023-06-25T00:00:00.000,36,SDN,ACURA,V,0,0,0,0,,0,0,0,,,1005P,MN,,,EB E 72ND ST @ 1ST A,0,1180,B,,,2021,0,,PHTO SCHOOL ZN SPEED VIOLATION,VE,,,,,T,
4853566144,HVF1847,NY,PAS,2023-07-24T00:00:00.000,36,4DSD,FORD,V,0,0,0,0,,0,0,0,,,0830A,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,BK,2008,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4851963580,GRM6549,NY,PAS,2023-07-12T00:00:00.000,36,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0250P,QN,,,WB N CONDUIT AVE @ 8,0,1180,B,,WH,2014,0,,PHTO SCHOOL ZN SPEED VIOLATION,8TH ST,,,,,T,
4851780151,KTJ1634,NY,PAS,2023-07-14T00:00:00.000,36,2DSD,HONDA,V,18750,40404,40404,0,,0,0,0,,,1031A,BK,,,WB AVE J @ E 88TH ST,0,1180,B,,GY,2016,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,,,T,
4851813090,JGZ9442,NY,PAS,2023-07-14T00:00:00.000,36,PICK,RAM,V,0,0,0,0,,0,0,0,,,0225P,QN,,,EB BEACH CHANNEL DR,0,1180,B,,WH,2019,0,,PHTO SCHOOL ZN SPEED VIOLATION,@ BEACH 104TH ST,,,,,T,
4852520290,LJC1550,PA,PAS,2023-07-18T00:00:00.000,36,SDN,HONDA,V,0,0,0,0,,0,0,0,,,0604A,BK,,,NB HOWARD AVE @ SUTT,0,1180,B,,,2017,0,,PHTO SCHOOL ZN SPEED VIOLATION,ER AVE,,,,,T,
9064602610,LCG1214,NY,PAS,2023-07-20T00:00:00.000,38,SUBN,JEEP,T,5580,10680,10730,20250425,68,68,68,354085,T302,A,1011A,K,F,8216,5th Ave,0,408,H1,YYYYYY,WH,2023,0,21,38-Failure to Dsplay Meter Rec,,0830A,0700P,,312560,,
